legacy_trigger	*harvest	key-commands:alex	knowledge-maintain
legacy_trigger	*idea	key-commands:alex	ideas
legacy_trigger	*idea	route-table:CLAUDE.md	ideas
legacy_trigger	*idea-list	key-commands:alex	ideas
legacy_trigger	*idea-promote	key-commands:alex	ideas
legacy_trigger	*knowledge-maintain	route-table:CLAUDE.md	knowledge-maintain
legacy_trigger	*layer1	key-commands:blake	blake-execution-loop
legacy_trigger	*layer2	key-commands:blake	blake-execution-loop
legacy_trigger	*learn	key-commands:alex	alex-design-inquiry
legacy_trigger	*learn	route-table:CLAUDE.md	alex-design-inquiry
legacy_trigger	*parallel	key-commands:blake	parallel
legacy_trigger	*product	key-commands:alex	product-architecture
legacy_trigger	*publish	key-commands:alex	release-ops
legacy_trigger	*publish	route-table:CLAUDE.md	release-ops
legacy_trigger	*ralph-resume	key-commands:blake	blake-execution-loop
legacy_trigger	*ralph-status	key-commands:blake	blake-execution-loop
legacy_trigger	*research	route-table:CLAUDE.md	research
legacy_trigger	*status	key-commands:alex	status-roadmap
legacy_trigger	*sync	key-commands:alex	release-ops
legacy_trigger	*sync	route-table:CLAUDE.md	release-ops
legacy_trigger	*sync-add	key-commands:alex	release-ops
legacy_trigger	*sync-list	key-commands:alex	release-ops
legacy_trigger	*tournament	route-table:CLAUDE.md	tournament
legacy_trigger	/alex	route-table:CLAUDE.md	full-router-startup
legacy_trigger	/blake	route-table:CLAUDE.md	full-router-startup
legacy_trigger	/capability-upgrade	route-table:CLAUDE.md	capability-upgrade
legacy_trigger	/deep-research	route-table:CLAUDE.md	research
legacy_trigger	/gate	route-table:CLAUDE.md	gate-protocol
legacy_trigger	/playground	key-commands:alex	playground-legacy
live_contract_consumer	.tad/active/epics/EPIC-20260809-full-capability-extraction-retirement.md	content-scan:untracked	full-router-startup
live_contract_consumer	.tad/active/handoffs/LITE-20260809-1543-full-capability-inventory-contract.md	content-scan:untracked	full-router-startup
live_contract_consumer	.tad/active/ideas/IDEA-20260401-tad-self-test-agent.md	content-scan:tracked	ideas
live_contract_consumer	.tad/active/ideas/IDEA-20260602-diffmem-git-blame-knowledge.md	content-scan:tracked	ideas
live_contract_consumer	.tad/active/ideas/IDEA-20260603-skillify-at-knowledge-assessment.md	content-scan:tracked	ideas
live_contract_consumer	.tad/active/ideas/IDEA-20260603-triple-question-ka-evolution.md	content-scan:tracked	ideas
live_contract_consumer	.tad/active/ideas/IDEA-20260610-agents-skills-auto-parity.md	content-scan:tracked	ideas
live_contract_consumer	.tad/active/ideas/IDEA-20260613-tad-opt-in-mode-posture.md	content-scan:tracked	ideas
live_contract_consumer	.tad/active/ideas/IDEA-20260616-agent-skill-evolution-pack.md	content-scan:tracked	ideas
live_contract_consumer	.tad/active/research/wayo-circuit-test/power-design.md	content-scan:tracked	research
mirror_file	.agents/skills/alex/SKILL.md	parity:ok	full-router-startup
mirror_file	.agents/skills/alex/references/accept-command.md	parity:ok	legacy-handoff
mirror_file	.agents/skills/alex/references/acceptance-protocol.md	parity:ok	legacy-handoff
mirror_file	.agents/skills/alex/references/adaptive-complexity-protocol.md	parity:ok	alex-design-inquiry
mirror_file	.agents/skills/alex/references/bug-path-protocol.md	parity:ok	alex-design-inquiry
mirror_file	.agents/skills/alex/references/cancel-protocol.md	parity:ok	alex-design-inquiry
mirror_file	.agents/skills/alex/references/deps-protocol.md	parity:ok	dependencies
mirror_file	.agents/skills/alex/references/design-protocol.md	parity:ok	alex-design-inquiry
mirror_file	.agents/skills/alex/references/discuss-path-protocol.md	parity:ok	alex-design-inquiry
mirror_file	.agents/skills/alex/references/distillation-loop-protocol.md	parity:ok	knowledge-maintain
mirror_file	.agents/skills/alex/references/experiment-path-protocol.md	parity:ok	alex-design-inquiry
mirror_file	.agents/skills/alex/references/express-path-protocol.md	parity:ok	alex-design-inquiry
mirror_file	.agents/skills/alex/references/handoff-creation-protocol.md	parity:ok	legacy-handoff
mirror_file	.agents/skills/alex/references/idea-list-protocol.md	parity:ok	ideas
mirror_file	.agents/skills/alex/references/idea-path-protocol.md	parity:ok	ideas
mirror_file	.agents/skills/alex/references/idea-promote-protocol.md	parity:ok	ideas
mirror_file	.agents/skills/alex/references/intent-router-protocol.md	parity:ok	full-router-startup
mirror_file	.agents/skills/alex/references/knowledge-maintain-protocol.md	parity:ok	knowledge-maintain
mirror_file	.agents/skills/alex/references/learn-path-protocol.md	parity:ok	alex-design-inquiry
mirror_file	.agents/skills/alex/references/publish-protocol.md	parity:ok	release-ops
mirror_file	.agents/skills/alex/references/research-decision-protocol.md	parity:ok	research
mirror_file	.agents/skills/alex/references/research-plan-protocol.md	parity:ok	research
mirror_file	.agents/skills/alex/references/research-review-protocol.md	parity:ok	research
mirror_file	.agents/skills/alex/references/socratic-inquiry-protocol.md	parity:ok	alex-design-inquiry
mirror_file	.agents/skills/alex/references/status-panoramic-protocol.md	parity:ok	status-roadmap
mirror_file	.agents/skills/alex/references/sync-add-protocol.md	parity:ok	release-ops
mirror_file	.agents/skills/alex/references/sync-list-protocol.md	parity:ok	release-ops
mirror_file	.agents/skills/alex/references/sync-protocol.md	parity:ok	release-ops
mirror_file	.agents/skills/alex/references/update-roadmap-protocol.md	parity:ok	status-roadmap
mirror_file	.agents/skills/alex/references/workflow-completion-trigger.md	parity:ok	legacy-handoff
mirror_file	.agents/skills/alex/references/yolo-execution-protocol.md	parity:ok	surplus-yolo
mirror_file	.agents/skills/blake/SKILL.md	parity:ok	blake-execution-loop
mirror_file	.agents/skills/blake/references/cross-model-invocation.md	parity:ok	blake-execution-loop
mirror_file	.agents/skills/blake/references/notebooklm-access.md	parity:ok	research
mirror_file	.agents/skills/gate/SKILL.md	parity:ok	gate-protocol
route_consumer	.agents/skills/agent-skill-evolution/references/validation-gate.md	git-grep:tracked	knowledge-maintain
route_consumer	.agents/skills/ai-evaluation/references/human-eval-protocol.md	git-grep:tracked	knowledge-maintain
route_consumer	.agents/skills/alex-lite/SKILL.md	git-grep:tracked	lite-design-handoff
route_consumer	.agents/skills/blake-lite/SKILL.md	git-grep:tracked	lite-execution-gates
route_consumer	.agents/skills/playground/SKILL.md	git-grep:tracked	playground-legacy
route_consumer	.agents/skills/product-thinking/references/pressure-test-rubric.md	git-grep:tracked	product-architecture
route_consumer	.agents/skills/release-runbook/SKILL.md	git-grep:tracked	release-ops
route_consumer	.agents/skills/research-notebook/SKILL.md	git-grep:tracked	research
route_consumer	.agents/skills/save-workflow/SKILL.md	git-grep:tracked	knowledge-maintain
route_consumer	.agents/skills/tad-help/SKILL.md	git-grep:tracked	full-router-startup
route_consumer	.agents/skills/tad-init/SKILL.md	git-grep:tracked	full-router-startup
route_consumer	.agents/skills/tad-maintain/SKILL.md	git-grep:tracked	full-router-startup
route_consumer	.agents/skills/tad-scenario/SKILL.md	git-grep:tracked	full-router-startup
route_consumer	.agents/skills/tad-status/SKILL.md	git-grep:tracked	status-roadmap
route_consumer	.agents/skills/tad/SKILL.md	git-grep:tracked	full-router-startup
route_consumer	.claude/agents/spec-compliance-reviewer.md	git-grep:tracked	gate-protocol
route_consumer	.claude/skills/agent-skill-evolution/references/validation-gate.md	git-grep:tracked	knowledge-maintain
route_consumer	.claude/skills/ai-evaluation/references/human-eval-protocol.md	git-grep:tracked	knowledge-maintain
route_consumer	.claude/skills/alex-lite/SKILL.md	git-grep:tracked	lite-design-handoff
route_consumer	.claude/skills/blake-lite/SKILL.md	git-grep:tracked	lite-execution-gates
route_consumer	.claude/skills/playground/SKILL.md	git-grep:tracked	playground-legacy
route_consumer	.claude/skills/product-thinking/references/pressure-test-rubric.md	git-grep:tracked	product-architecture
route_consumer	.claude/skills/release-runbook/SKILL.md	git-grep:tracked	release-ops
route_consumer	.claude/skills/research-notebook/SKILL.md	git-grep:tracked	research
route_consumer	.claude/skills/save-workflow/SKILL.md	git-grep:tracked	knowledge-maintain
route_consumer	.claude/skills/tad-help/SKILL.md	git-grep:tracked	full-router-startup
route_consumer	.claude/skills/tad-init/SKILL.md	git-grep:tracked	full-router-startup
route_consumer	.claude/skills/tad-maintain/SKILL.md	git-grep:tracked	full-router-startup
route_consumer	.claude/skills/tad-scenario/SKILL.md	git-grep:tracked	full-router-startup
route_consumer	.claude/skills/tad-status/SKILL.md	git-grep:tracked	status-roadmap
route_consumer	.claude/skills/tad/SKILL.md	git-grep:tracked	full-router-startup
route_consumer	.claude/workflows/handoff-review.workflow.js	git-grep:tracked	legacy-handoff
route_consumer	.claude/workflows/surplus-execute.workflow.js	git-grep:tracked	surplus-yolo
route_consumer	.claude/workflows/surplus-scan.workflow.js	git-grep:tracked	surplus-yolo
route_consumer	.tad/README.md	git-grep:tracked	full-router-startup
route_consumer	.tad/brain-index.md	git-grep:tracked	research
route_consumer	.tad/capability-packs/ml-training/references/mcp-collaboration.md	git-grep:tracked	knowledge-maintain
route_consumer	.tad/capability-packs/product-thinking/references/pressure-test-rubric.md	git-grep:tracked	product-architecture
route_consumer	.tad/codex/README.md	git-grep:tracked	full-router-startup
route_consumer	.tad/config-agents.yaml	git-grep:tracked	full-router-startup
route_consumer	.tad/config-quality.yaml	git-grep:tracked	gate-protocol
route_consumer	.tad/dependencies/REGISTRY.yaml	git-grep:tracked	dependencies
route_consumer	.tad/deprecation.yaml	git-grep:tracked	full-router-startup
route_consumer	.tad/eval/golden-set/BLIND-PACK.md	git-grep:tracked	gate-protocol
route_consumer	.tad/eval/golden-set/GS-08-tad-lean-trustworthy-phase5.md	git-grep:tracked	gate-protocol
route_consumer	.tad/eval/golden-set/GS-12-knowledge-redesign-p1-foundation.md	git-grep:tracked	gate-protocol
route_consumer	.tad/eval/judge/assemble-bundle.sh	git-grep:tracked	gate-protocol
route_consumer	.tad/eval/judge/gate-roi-report.sh	git-grep:tracked	gate-protocol
route_consumer	.tad/eval/judge/judge-prompt.md	git-grep:tracked	gate-protocol
route_consumer	.tad/eval/rubric.md	git-grep:tracked	gate-protocol
route_consumer	.tad/eval/version-sweep-eval.md	git-grep:tracked	gate-protocol
route_consumer	.tad/guides/cross-model-invocation.md	git-grep:tracked	research
route_consumer	.tad/guides/tool-quick-reference-blake.md	git-grep:tracked	blake-execution-loop
route_consumer	.tad/hooks/lib/askuser-capture.sh	git-grep:tracked	full-router-startup
route_consumer	.tad/hooks/lib/audit-yolo.sh	git-grep:tracked	surplus-yolo
route_consumer	.tad/hooks/lib/brain-index-gen.sh	git-grep:tracked	research
route_consumer	.tad/hooks/lib/common.sh	git-grep:tracked	full-router-startup
route_consumer	.tad/hooks/lib/detect-state-test.sh	git-grep:tracked	full-router-startup
route_consumer	.tad/hooks/lib/drift-check.sh	git-grep:tracked	release-ops
route_consumer	.tad/hooks/lib/layer2-audit.sh	git-grep:tracked	gate-protocol
route_consumer	.tad/hooks/lib/pack-registry-driftcheck.sh	git-grep:tracked	release-ops
route_consumer	.tad/hooks/lib/parity-criterion.md	git-grep:tracked	release-ops
route_consumer	.tad/hooks/lib/release-verify.sh	git-grep:tracked	release-ops
route_consumer	.tad/hooks/lib/skill-body-verify.sh	git-grep:tracked	release-ops
route_consumer	.tad/hooks/post-write-sync.sh	git-grep:tracked	release-ops
route_consumer	.tad/hooks/pre-accept-check.sh	git-grep:tracked	gate-protocol
route_consumer	.tad/hooks/pre-gate-check.sh	git-grep:tracked	gate-protocol
route_consumer	.tad/hooks/precompact-session-snapshot.sh	git-grep:tracked	full-router-startup
route_consumer	.tad/hooks/startup-health.sh	git-grep:tracked	full-router-startup
route_consumer	.tad/hooks/trace-step.sh	git-grep:tracked	gate-protocol
route_consumer	.tad/project-knowledge/frontend-design.md	git-grep:tracked	alex-design-inquiry
route_consumer	.tad/project-knowledge/patterns/ac-verification.md	git-grep:tracked	gate-protocol
route_consumer	.tad/project-knowledge/patterns/gate-design.md	git-grep:tracked	gate-protocol
route_consumer	.tad/project-knowledge/patterns/handoff-design.md	git-grep:tracked	legacy-handoff
route_consumer	.tad/project-knowledge/patterns/hook-contracts.md	git-grep:tracked	full-router-startup
route_consumer	.tad/project-knowledge/patterns/memory-and-learning.md	git-grep:tracked	knowledge-maintain
route_consumer	.tad/project-knowledge/patterns/pack-build-rules.md	git-grep:tracked	knowledge-maintain
route_consumer	.tad/project-knowledge/patterns/pack-evaluation.md	git-grep:tracked	knowledge-maintain
route_consumer	.tad/project-knowledge/patterns/release-sync.md	git-grep:tracked	release-ops
route_consumer	.tad/project-knowledge/patterns/shell-portability.md	git-grep:tracked	full-router-startup
route_consumer	.tad/project-knowledge/principles.md	git-grep:tracked	full-router-startup
route_consumer	.tad/runtime-compat/claude-code.md	git-grep:tracked	full-router-startup
route_consumer	.tad/tasks/evidence-collection.md	git-grep:tracked	gate-protocol,legacy-handoff
route_consumer	.tad/tasks/gate-execution.md	git-grep:tracked	gate-protocol
route_consumer	.tad/templates/acceptance-verification-guide.md	git-grep:tracked	gate-protocol
route_consumer	.tad/templates/completion-report.md	git-grep:tracked	legacy-handoff
route_consumer	.tad/templates/deliverable-completion.md	git-grep:tracked	legacy-handoff
route_consumer	.tad/templates/deliverable-handoff.md	git-grep:tracked	legacy-handoff
route_consumer	.tad/templates/handoff-a-to-b.md	git-grep:tracked	legacy-handoff
route_consumer	.tad/templates/session-state-template.md	git-grep:tracked	legacy-handoff
route_consumer	.tad/templates/skillify-candidate-template.md	git-grep:tracked	legacy-handoff
route_consumer	.tad/templates/test-brief-template.md	git-grep:tracked	legacy-handoff
route_consumer	.tad/tests/detect-state-fixture.sh	git-grep:tracked	gate-protocol
route_consumer	.tad/tests/migration-fixtures/run-fixtures.sh	git-grep:tracked	gate-protocol
route_consumer	AGENTS.md	git-grep:tracked	full-router-startup
route_consumer	CHANGELOG.md	git-grep:tracked	release-ops
route_consumer	CLAUDE.md	git-grep:tracked	full-router-startup
route_consumer	INSTALLATION_GUIDE.md	git-grep:tracked	release-ops
route_consumer	NEXT.md	git-grep:tracked	status-roadmap
route_consumer	README.md	git-grep:tracked	full-router-startup
route_consumer	ROADMAP.md	git-grep:tracked	status-roadmap
route_consumer	docs/CODEX-USER-GUIDE.md	git-grep:tracked	full-router-startup
route_consumer	docs/MULTI-PLATFORM.md	git-grep:tracked	full-router-startup
route_consumer	docs/codex-guide.html	git-grep:tracked	full-router-startup
route_consumer	tad	git-grep:tracked	full-router-startup
route_consumer	tad.sh	git-grep:tracked	release-ops
standalone_skill	capability-upgrade	yaml:existing_equivalents	capability-upgrade
standalone_skill	gate	yaml:existing_equivalents	gate-protocol
standalone_skill	playground	yaml:existing_equivalents	playground-legacy
standalone_skill	product-thinking	yaml:existing_equivalents	product-architecture
standalone_skill	release-runbook	yaml:existing_equivalents	release-ops
standalone_skill	research-github	yaml:existing_equivalents	research
standalone_skill	research-notebook	yaml:existing_equivalents	research
standalone_skill	surplus	yaml:existing_equivalents	surplus-yolo
standalone_skill	tad-parallel	yaml:existing_equivalents	parallel
standalone_skill	tad-status	yaml:existing_equivalents	status-roadmap
